Measurement	Replication	Name	Count	Mean	Min	Max	Experiment	
"""hops=5, cl=true"""	#11	endToEndDelay:vector	1284	1.1312299241423125	0.371127210717	4.425323860731	HumidityMonitoring	
"""hops=5, cl=true"""	#10	endToEndDelay:vector	21364	1.210870735965367	0.364055341841	6.866092607687	SmokeAlarm	
"""hops=5, cl=true"""	#0	endToEndDelay:vector	21354	0.9666050881560581	0.324108987899	7.095537189729	SmokeAlarm	
"""hops=5, cl=true"""	#12	endToEndDelay:vector	1283	1.126483909533329	0.38587407201	4.495631895639	HumidityMonitoring	
"""hops=5, cl=true"""	#5	endToEndDelay:vector	21367	0.9166298448356883	0.334002931133	8.540692070383	SmokeAlarm	
"""hops=5, cl=true"""	#5	endToEndDelay:vector	1282	1.179511403691697	0.339650013531	4.823692346337	HumidityMonitoring	
"""hops=5, cl=true"""	#7	endToEndDelay:vector	1288	1.1243577845421233	0.375793025024	5.819258874185	HumidityMonitoring	
"""hops=5, cl=true"""	#8	endToEndDelay:vector	856	1.1301391241560421	0.393998302766	4.424127901978	HumidityMonitoring	
"""hops=5, cl=true"""	#3	endToEndDelay:vector	1282	1.241874306359272	0.35404660117	5.556082328754	HumidityMonitoring	
"""hops=5, cl=true"""	#2	endToEndDelay:vector	21389	0.8755306021628897	0.324081844151	4.534838883742	SmokeAlarm	
"""hops=5, cl=true"""	#12	endToEndDelay:vector	21340	0.9155077744570089	0.364151279951	4.68646452734	SmokeAlarm	
"""hops=5, cl=true"""	#15	endToEndDelay:vector	1280	1.1428253720554185	0.350987435254	4.786351185488	HumidityMonitoring	
"""hops=5, cl=true"""	#13	endToEndDelay:vector	855	1.0656302523872363	0.357883958041	4.65005625779	HumidityMonitoring	
"""hops=5, cl=true"""	#7	endToEndDelay:vector	21381	0.904949891045336	0.363965864223	3.822173757735	SmokeAlarm	
"""hops=5, cl=true"""	#3	endToEndDelay:vector	21390	1.2200400006770622	0.374445855727	6.238091094936	SmokeAlarm	
"""hops=5, cl=true"""	#1	endToEndDelay:vector	21378	0.975938509590261	0.323965735339	6.33651862838	SmokeAlarm	
"""hops=5, cl=true"""	#2	endToEndDelay:vector	1280	1.124503950117958	0.325256615556	4.796095782632	HumidityMonitoring	
"""hops=5, cl=true"""	#1	endToEndDelay:vector	1284	1.5293021119726338	0.369318036372	5.829684394929	HumidityMonitoring	
"""hops=5, cl=true"""	#14	endToEndDelay:vector	1292	1.1084655617804249	0.388478323776	6.626085889637	HumidityMonitoring	
"""hops=5, cl=true"""	#18	endToEndDelay:vector	1288	1.1531715797061632	0.388784578065	5.181497218402	HumidityMonitoring	
"""hops=5, cl=true"""	#9	endToEndDelay:vector	21345	1.022869017632276	0.37394366084	7.620872665438	SmokeAlarm	
"""hops=5, cl=true"""	#4	endToEndDelay:vector	21436	0.8699630722112276	0.333955987789	11.278898897194	SmokeAlarm	
"""hops=5, cl=true"""	#4	endToEndDelay:vector	1281	1.1526944562279549	0.364807380298	6.772972380779	HumidityMonitoring	
"""hops=5, cl=true"""	#0	endToEndDelay:vector	1282	1.092759147422082	0.365144378537	12.623582877535	HumidityMonitoring	
"""hops=5, cl=true"""	#8	endToEndDelay:vector	21372	0.862289638704172	0.324062026525	4.638454537863	SmokeAlarm	
"""hops=6, cl=false"""	#1	endToEndDelay:vector	21416	1.7354380530219924	0.56407379743	9.339867714389	SmokeAlarm	
"""hops=6, cl=false"""	#16	endToEndDelay:vector	21430	1.435125498213507	0.633941042186	5.568775824132	SmokeAlarm	
"""hops=6, cl=false"""	#15	endToEndDelay:vector	21399	1.4538474749012202	0.674011224387	6.88427978159	SmokeAlarm	
"""hops=6, cl=false"""	#18	endToEndDelay:vector	21397	1.8767061014582722	0.894129900914	7.531689687424	SmokeAlarm	
"""hops=6, cl=false"""	#10	endToEndDelay:vector	21359	1.6373058623736942	0.984529209752	6.016249879821	SmokeAlarm	
"""hops=6, cl=false"""	#5	endToEndDelay:vector	21372	1.7721883832401715	0.644435410323	7.578908585375	SmokeAlarm	
"""hops=6, cl=false"""	#6	endToEndDelay:vector	21354	1.2842227553475247	0.553943590466	7.357144819746	SmokeAlarm	
"""hops=6, cl=false"""	#19	endToEndDelay:vector	21382	1.9316320318038795	0.78395912947	7.533625909878	SmokeAlarm	
"""hops=6, cl=false"""	#9	endToEndDelay:vector	21414	1.699627913093539	0.664177437883	6.665041378819	SmokeAlarm	
"""hops=6, cl=false"""	#0	endToEndDelay:vector	21345	1.78285241995218	0.684251439234	8.024397436843	SmokeAlarm	
"""hops=6, cl=false"""	#11	endToEndDelay:vector	21363	1.3973266711575008	0.594018284764	6.562293244633	SmokeAlarm	
"""hops=6, cl=false"""	#8	endToEndDelay:vector	21363	1.5093438515943869	0.744162413422	6.86866288291	SmokeAlarm	
"""hops=6, cl=false"""	#17	endToEndDelay:vector	21446	1.935174153097068	1.073990666583	6.012107173531	SmokeAlarm	
"""hops=6, cl=false"""	#14	endToEndDelay:vector	21363	1.7263982421726174	0.854001535795	8.150337605596	SmokeAlarm	
"""hops=6, cl=false"""	#13	endToEndDelay:vector	21404	1.4926236694408996	0.79412473287	6.268196940066	SmokeAlarm	
"""hops=6, cl=false"""	#12	endToEndDelay:vector	21380	1.3593088395397703	0.554032694955	5.147759177649	SmokeAlarm	
"""hops=6, cl=false"""	#2	endToEndDelay:vector	21375	1.8110893375976327	1.194065563336	7.219631225056	SmokeAlarm	
"""hops=6, cl=false"""	#3	endToEndDelay:vector	21356	1.7511409310258992	1.04406547418	6.394056709751	SmokeAlarm	
"""hops=6, cl=false"""	#4	endToEndDelay:vector	21353	1.5183483979890713	0.924126856942	9.432591293155	SmokeAlarm	
"""hops=6, cl=false"""	#7	endToEndDelay:vector	21369	1.3039516127300201	0.724062228826	6.350490507065	SmokeAlarm	
"""hops=6, cl=true"""	#5	endToEndDelay:vector	21420	1.0490690845306205	0.454149485934	6.592820019544	SmokeAlarm	
"""hops=6, cl=true"""	#15	endToEndDelay:vector	859	1.2575947829320022	0.44448453277	10.252677374377	HumidityMonitoring	
"""hops=6, cl=true"""	#10	endToEndDelay:vector	21350	0.9947704751655442	0.42402125054	5.932061845015	SmokeAlarm	
"""hops=6, cl=true"""	#0	endToEndDelay:vector	21357	1.0105855910072288	0.474240134588	6.086161452399	SmokeAlarm	
"""hops=6, cl=true"""	#19	endToEndDelay:vector	21357	1.0448173509628107	0.454010524025	6.041358632661	SmokeAlarm	
"""hops=6, cl=true"""	#18	endToEndDelay:vector	1280	1.2268693280354164	0.466467063304	6.422418863895	HumidityMonitoring	
"""hops=6, cl=true"""	#7	endToEndDelay:vector	21356	1.019329785722903	0.443943598798	8.076171041482	SmokeAlarm	
"""hops=6, cl=true"""	#17	endToEndDelay:vector	21345	1.078340311891301	0.453981397161	8.131765446612	SmokeAlarm	
"""hops=6, cl=true"""	#9	endToEndDelay:vector	21311	1.010298535982179	0.454098986405	4.929565934592	SmokeAlarm	
"""hops=6, cl=true"""	#3	endToEndDelay:vector	21385	0.9993653934378859	0.354329579189	7.285457881928	SmokeAlarm	
"""hops=6, cl=true"""	#6	endToEndDelay:vector	21427	1.002261607872711	0.474136206089	6.025257962436	SmokeAlarm	
"""hops=6, cl=true"""	#3	endToEndDelay:vector	1286	1.278300248185465	0.428295467881	5.125538904419	HumidityMonitoring	
"""hops=6, cl=true"""	#2	endToEndDelay:vector	1285	1.3089054837823593	0.444397236918	12.992555916182	HumidityMonitoring	
"""hops=6, cl=true"""	#13	endToEndDelay:vector	21386	1.0007828466934132	0.464061193489	8.076136512771	SmokeAlarm	
"""hops=6, cl=true"""	#2	endToEndDelay:vector	21346	1.0131268974784984	0.443982824103	4.984896452259	SmokeAlarm	
"""hops=6, cl=true"""	#1	endToEndDelay:vector	1287	1.2232125889643986	0.465936432439	7.71026120876	HumidityMonitoring	
"""hops=6, cl=true"""	#11	endToEndDelay:vector	1281	1.2657611724098332	0.481942840153	6.201326688166	HumidityMonitoring	
"""hops=6, cl=true"""	#16	endToEndDelay:vector	861	1.1957766800425098	0.465546468392	4.561020537757	HumidityMonitoring	
"""hops=6, cl=true"""	#4	endToEndDelay:vector	14267	1.4395833222785963	0.464029339723	6.505146190967	SmokeAlarm	
"""hops=6, cl=true"""	#9	endToEndDelay:vector	1268	1.2651016048695838	0.482205785663	15.548167984121	HumidityMonitoring	
"""hops=6, cl=true"""	#0	endToEndDelay:vector	1292	1.2603394871110714	0.446202201206	6.317096488362	HumidityMonitoring	
"""hops=6, cl=true"""	#19	endToEndDelay:vector	1282	1.2550704894176146	0.428321299667	5.742566178736	HumidityMonitoring	
"""hops=6, cl=true"""	#4	endToEndDelay:vector	1285	1.250998529411277	0.46315448774	11.926733554029	HumidityMonitoring	
"""hops=6, cl=true"""	#10	endToEndDelay:vector	1284	1.2745279094902342	0.452050685688	5.36664610462	HumidityMonitoring	
"""hops=6, cl=true"""	#12	endToEndDelay:vector	21409	1.1255371517535842	0.454016163506	6.018964431041	SmokeAlarm	
"""hops=6, cl=true"""	#14	endToEndDelay:vector	21378	1.006233276819283	0.464014524782	5.349489111134	SmokeAlarm	
"""hops=6, cl=true"""	#15	endToEndDelay:vector	21416	1.041674564355609	0.423979488524	5.952654536121	SmokeAlarm	
"""hops=6, cl=true"""	#1	endToEndDelay:vector	21398	1.04760627898837	0.42420627576	7.570124437301	SmokeAlarm	
"""hops=6, cl=true"""	#5	endToEndDelay:vector	1281	1.1969359437822897	0.427790892031	4.952662632867	HumidityMonitoring	
"""hops=6, cl=true"""	#7	endToEndDelay:vector	1286	1.2323177300114145	0.485227305754	6.163138316683	HumidityMonitoring	
"""hops=6, cl=true"""	#17	endToEndDelay:vector	1281	1.2991634196960398	0.452078099265	13.437421630737	HumidityMonitoring	
"""hops=6, cl=true"""	#14	endToEndDelay:vector	1281	1.5540225776568515	0.45578978974	15.282352394023	HumidityMonitoring	
"""hops=6, cl=true"""	#12	endToEndDelay:vector	1287	1.2576012925521685	0.472777922398	7.772583304829	HumidityMonitoring	
"""hops=6, cl=true"""	#6	endToEndDelay:vector	1289	1.5848772745375723	0.459682124451	5.838503772094	HumidityMonitoring	
"""hops=6, cl=true"""	#13	endToEndDelay:vector	1286	1.684107381199006	0.487857183747	5.574748681	HumidityMonitoring	
"""hops=6, cl=true"""	#16	endToEndDelay:vector	21386	1.188752975756687	0.474302541898	7.923287017845	SmokeAlarm	
"""hops=6, cl=true"""	#8	endToEndDelay:vector	1281	1.256059550400095	0.529381091232	5.799358181133	HumidityMonitoring	
"""hops=6, cl=true"""	#11	endToEndDelay:vector	21390	0.9751074572974817	0.444033216714	4.85594275822	SmokeAlarm	
"""hops=6, cl=true"""	#18	endToEndDelay:vector	14235	0.9785211222906519	0.454072442422	6.459288908242	SmokeAlarm	
"""hops=6, cl=true"""	#8	endToEndDelay:vector	21393	1.1006838093962645	0.453953190859	6.614005212998	SmokeAlarm	
"""hops=7, cl=false"""	#5	endToEndDelay:vector	21361	1.5532404490861191	0.674037625928	6.693216902639	SmokeAlarm	
"""hops=7, cl=false"""	#10	endToEndDelay:vector	21368	1.85687663341377	1.014092327161	8.097756454703	SmokeAlarm	
"""hops=7, cl=false"""	#17	endToEndDelay:vector	21390	1.70990239840057	0.724036250043	6.829616355422	SmokeAlarm	
"""hops=7, cl=false"""	#1	endToEndDelay:vector	21354	2.0038825173746377	1.413996025083	8.44207941652	SmokeAlarm	
"""hops=7, cl=false"""	#13	endToEndDelay:vector	21407	1.9810620288995828	1.063965133448	6.966656634658	SmokeAlarm	
"""hops=7, cl=false"""	#12	endToEndDelay:vector	21366	1.8392390679208397	1.054118033654	7.055397321693	SmokeAlarm	
"""hops=7, cl=false"""	#11	endToEndDelay:vector	21335	1.5599777890552915	0.813963244136	12.23381998207	SmokeAlarm	
"""hops=7, cl=false"""	#6	endToEndDelay:vector	21382	2.1824414193556576	1.084189394217	10.956132597398	SmokeAlarm	
"""hops=7, cl=false"""	#9	endToEndDelay:vector	21365	1.5658843458353804	0.804215473221	7.378746013631	SmokeAlarm	
"""hops=7, cl=false"""	#2	endToEndDelay:vector	21405	1.8551799932434345	1.103989527191	8.020253050706	SmokeAlarm	
"""hops=7, cl=false"""	#18	endToEndDelay:vector	21337	1.8692179019606094	0.884292675606	6.904752407652	SmokeAlarm	
"""hops=7, cl=false"""	#15	endToEndDelay:vector	21350	1.2747073291537818	0.334099386096	7.562116587952	SmokeAlarm	
"""hops=7, cl=false"""	#16	endToEndDelay:vector	21378	1.6008890490445262	0.744181186661	18.137672810142	SmokeAlarm	
"""hops=7, cl=false"""	#8	endToEndDelay:vector	21347	1.6351870049929695	0.834152148337	14.524556483598	SmokeAlarm	
"""hops=7, cl=false"""	#14	endToEndDelay:vector	21368	1.4320426522179541	0.535361009402	8.473573280546	SmokeAlarm	
"""hops=7, cl=false"""	#3	endToEndDelay:vector	21373	1.737199759536486	0.924633383379	8.408570541394	SmokeAlarm	
"""hops=7, cl=false"""	#4	endToEndDelay:vector	21387	1.5538322663134572	0.853980889247	7.647682823405	SmokeAlarm	
"""hops=7, cl=false"""	#19	endToEndDelay:vector	21396	1.5195206064552407	0.934192887422	10.307157565157	SmokeAlarm	
"""hops=7, cl=false"""	#0	endToEndDelay:vector	21407	1.7792795318604309	0.713983334854	7.753645665051	SmokeAlarm	
"""hops=7, cl=false"""	#7	endToEndDelay:vector	21397	2.018344349601795	0.374011688993	8.397861572838	SmokeAlarm	
"""hops=7, cl=true"""	#10	endToEndDelay:vector	21431	1.1111741847108618	0.494088156378	11.230229933086	SmokeAlarm	
"""hops=7, cl=true"""	#13	endToEndDelay:vector	21387	1.0691767061898996	0.513976237129	7.48870735784	SmokeAlarm	
"""hops=7, cl=true"""	#4	endToEndDelay:vector	21394	1.4258819584546636	0.544133180327	7.724314150788	SmokeAlarm	
"""hops=7, cl=true"""	#3	endToEndDelay:vector	21406	1.1434287196197341	0.444000338384	7.417034161814	SmokeAlarm	
"""hops=7, cl=true"""	#7	endToEndDelay:vector	21389	1.1677152205197816	0.434039486632	6.388131731757	SmokeAlarm	
"""hops=7, cl=true"""	#6	endToEndDelay:vector	21336	1.1124822776863115	0.533984990952	6.338915729447	SmokeAlarm	
"""hops=7, cl=true"""	#0	endToEndDelay:vector	21347	1.0535724215542446	0.483959748815	6.715031124587	SmokeAlarm	
"""hops=7, cl=true"""	#9	endToEndDelay:vector	21391	1.398377920000756	0.534215033807	18.576755031104	SmokeAlarm	
"""hops=7, cl=true"""	#11	endToEndDelay:vector	21344	1.0951200882990986	0.474800880626	6.28039125112	SmokeAlarm	
"""hops=7, cl=true"""	#12	endToEndDelay:vector	21339	1.0717647364775988	0.453968184541	6.000141222281	SmokeAlarm	
"""hops=7, cl=true"""	#10	endToEndDelay:vector	1275	1.3080205722569034	0.490347805172	5.509676068071	HumidityMonitoring	
"""hops=7, cl=true"""	#8	endToEndDelay:vector	21380	1.0649407576526781	0.513972826988	9.392925972181	SmokeAlarm	
"""hops=7, cl=true"""	#2	endToEndDelay:vector	21364	1.0776697226793688	0.533972567051	7.249606404003	SmokeAlarm	
"""hops=7, cl=true"""	#12	endToEndDelay:vector	1278	1.4164759146224963	0.534088042881	14.662414046677	HumidityMonitoring	
"""hops=7, cl=true"""	#13	endToEndDelay:vector	1290	1.7285871823543033	0.617637569433	8.306312327906	HumidityMonitoring	
"""hops=7, cl=true"""	#11	endToEndDelay:vector	1287	1.3383181100034318	0.519213302026	6.917979132942	HumidityMonitoring	
"""hops=7, cl=true"""	#15	endToEndDelay:vector	1282	1.3795955288130461	0.500317229087	5.786018274368	HumidityMonitoring	
"""hops=7, cl=true"""	#16	endToEndDelay:vector	1283	1.3350897207959203	0.482059447575	7.787883723425	HumidityMonitoring	
"""hops=7, cl=true"""	#2	endToEndDelay:vector	1289	1.3523933402584551	0.498565670382	6.674199262458	HumidityMonitoring	
"""hops=7, cl=true"""	#3	endToEndDelay:vector	1288	1.310723464936487	0.553862893423	13.030576118901	HumidityMonitoring	
"""hops=7, cl=true"""	#4	endToEndDelay:vector	1276	1.5524667061183757	0.521528210802	6.354376925128	HumidityMonitoring	
"""hops=7, cl=true"""	#0	endToEndDelay:vector	1283	1.3670196277144284	0.488416965935	5.677131967171	HumidityMonitoring	
"""hops=7, cl=true"""	#18	endToEndDelay:vector	21400	1.1364800923887197	0.504030915092	6.073446296612	SmokeAlarm	
"""hops=7, cl=true"""	#1	endToEndDelay:vector	1283	1.462022164768751	0.477389705859	16.660512484769	HumidityMonitoring	
"""hops=7, cl=true"""	#15	endToEndDelay:vector	21358	1.1455150373839005	0.424057413923	7.482296427694	SmokeAlarm	
"""hops=7, cl=true"""	#5	endToEndDelay:vector	21415	1.101300225276471	0.504019345339	8.727158338401	SmokeAlarm	
"""hops=7, cl=true"""	#9	endToEndDelay:vector	1281	1.6561390535608977	0.523410773776	13.284201489546	HumidityMonitoring	
"""hops=7, cl=true"""	#1	endToEndDelay:vector	21387	1.0651781509405194	0.45401233308	9.538700796707	SmokeAlarm	
"""hops=7, cl=true"""	#16	endToEndDelay:vector	21377	1.0536305472211778	0.493966778231	6.682975574556	SmokeAlarm	
"""hops=7, cl=true"""	#14	endToEndDelay:vector	21386	1.1250044685491847	0.483952349929	19.716756662314	SmokeAlarm	
"""hops=7, cl=true"""	#14	endToEndDelay:vector	1282	1.649109000568638	0.428867890896	13.491327592848	HumidityMonitoring	
"""hops=7, cl=true"""	#19	endToEndDelay:vector	21371	1.074774198297162	0.454249957072	10.933502437367	SmokeAlarm	
"""hops=7, cl=true"""	#18	endToEndDelay:vector	1283	1.6417682863665854	0.577734352548	11.911781019505	HumidityMonitoring	
"""hops=7, cl=true"""	#6	endToEndDelay:vector	1284	1.7959231168959595	0.462485780786	7.147394227507	HumidityMonitoring	
"""hops=7, cl=true"""	#19	endToEndDelay:vector	1283	1.8862807692621169	0.459391765642	6.803028736236	HumidityMonitoring	
"""hops=7, cl=true"""	#17	endToEndDelay:vector	21362	1.0557704950957985	0.474437878831	8.130838840806	SmokeAlarm	
"""hops=7, cl=true"""	#17	endToEndDelay:vector	1282	1.7997428717326474	0.478233202958	5.451038945737	HumidityMonitoring	
"""hops=7, cl=true"""	#8	endToEndDelay:vector	1282	1.4089817873115444	0.474730296067	13.478906228192	HumidityMonitoring	
"""hops=7, cl=true"""	#7	endToEndDelay:vector	1285	1.3623226613760824	0.58658525634	7.614180906909	HumidityMonitoring	
"""hops=7, cl=true"""	#5	endToEndDelay:vector	1288	1.9643471361452665	0.548419685552	77.676561444169	HumidityMonitoring	
"""hops=8, cl=false"""	#2	endToEndDelay:vector	21385	1.9996792079062644	1.074008995191	7.669887960441	SmokeAlarm	
"""hops=8, cl=false"""	#15	endToEndDelay:vector	21339	2.079347809557148	1.114066914515	10.138863289095	SmokeAlarm	
"""hops=8, cl=false"""	#4	endToEndDelay:vector	21396	2.2999767541134726	1.634106947658	8.312879054849	SmokeAlarm	
"""hops=8, cl=false"""	#6	endToEndDelay:vector	21373	2.123032813648285	0.783952386119	8.784305151533	SmokeAlarm	
"""hops=8, cl=false"""	#16	endToEndDelay:vector	21405	1.7647952407673668	0.984463570336	13.14833851116	SmokeAlarm	
"""hops=8, cl=false"""	#9	endToEndDelay:vector	21373	1.5406242138572213	1.014098713648	8.566475788663	SmokeAlarm	
"""hops=8, cl=false"""	#7	endToEndDelay:vector	21380	1.7589715975395337	1.063977714343	8.839438711117	SmokeAlarm	
"""hops=8, cl=false"""	#12	endToEndDelay:vector	21398	2.27759386184616	1.473949118309	7.890536649078	SmokeAlarm	
"""hops=8, cl=false"""	#1	endToEndDelay:vector	21319	2.1345964425828234	1.334157040298	6.667220208803	SmokeAlarm	
"""hops=8, cl=false"""	#13	endToEndDelay:vector	21346	2.260366120027078	1.474390921957	7.580230720862	SmokeAlarm	
"""hops=8, cl=false"""	#10	endToEndDelay:vector	21367	2.076415511919638	0.814135866529	8.591720510025	SmokeAlarm	
"""hops=8, cl=false"""	#11	endToEndDelay:vector	21422	1.7227179897054774	0.954095118036	11.271103958065	SmokeAlarm	
"""hops=8, cl=false"""	#19	endToEndDelay:vector	21382	1.8474039961367719	0.954193142419	8.69774034407	SmokeAlarm	
"""hops=8, cl=false"""	#5	endToEndDelay:vector	21349	2.2633925583159704	0.694087048948	7.957309392922	SmokeAlarm	
"""hops=8, cl=false"""	#8	endToEndDelay:vector	21345	1.9493628915946686	1.033943561444	8.851181191594	SmokeAlarm	
"""hops=8, cl=false"""	#17	endToEndDelay:vector	21391	2.081228061131312	1.264083310226	8.846699628913	SmokeAlarm	
"""hops=8, cl=false"""	#18	endToEndDelay:vector	21415	2.139091740085053	1.264255878446	8.867463984004	SmokeAlarm	
"""hops=8, cl=false"""	#0	endToEndDelay:vector	21389	1.867300901953122	1.213984887602	8.213635874731	SmokeAlarm	
"""hops=8, cl=false"""	#3	endToEndDelay:vector	21336	1.6207895723300192	0.743977877705	9.655017455924	SmokeAlarm	
"""hops=8, cl=false"""	#14	endToEndDelay:vector	21382	1.8074066448948953	1.083973730509	10.432612769593	SmokeAlarm	
"""hops=8, cl=true"""	#6	endToEndDelay:vector	21440	1.1661887481600695	0.634068023813	8.627252885922	SmokeAlarm	
"""hops=8, cl=true"""	#2	endToEndDelay:vector	21377	1.16699693052878	0.624033087823	8.645090768532	SmokeAlarm	
"""hops=8, cl=true"""	#6	endToEndDelay:vector	1278	1.560909426371682	0.695772420189	14.554505091077	HumidityMonitoring	
"""hops=8, cl=true"""	#13	endToEndDelay:vector	1283	1.6580922089733283	0.709233559853	15.58405211161	HumidityMonitoring	
"""hops=8, cl=true"""	#14	endToEndDelay:vector	1282	1.4776810588426568	0.661753078206	6.726960927785	HumidityMonitoring	
"""hops=8, cl=true"""	#15	endToEndDelay:vector	1283	1.6984216073697431	0.638588363857	8.430108295652	HumidityMonitoring	
"""hops=8, cl=true"""	#4	endToEndDelay:vector	1281	1.6966360208931492	0.665379811925	7.126289312354	HumidityMonitoring	
"""hops=8, cl=true"""	#12	endToEndDelay:vector	21381	1.2738946914233154	0.664158601786	6.804116120609	SmokeAlarm	
"""hops=8, cl=true"""	#11	endToEndDelay:vector	1283	1.5188920813532174	0.699821586329	7.407414846904	HumidityMonitoring	
"""hops=8, cl=true"""	#2	endToEndDelay:vector	1281	1.5457293085215025	0.646722098494	14.479761821096	HumidityMonitoring	
"""hops=8, cl=true"""	#3	endToEndDelay:vector	1286	1.8198139846828902	0.655516102322	11.78422427351	HumidityMonitoring	
"""hops=8, cl=true"""	#18	endToEndDelay:vector	21379	1.251847003624912	0.644077337364	8.124746950899	SmokeAlarm	
"""hops=8, cl=true"""	#5	endToEndDelay:vector	1287	1.5357862850440565	0.636819336896	14.462298978951	HumidityMonitoring	
"""hops=8, cl=true"""	#19	endToEndDelay:vector	21371	1.199830452594248	0.634107319929	9.732357443525	SmokeAlarm	
"""hops=8, cl=true"""	#3	endToEndDelay:vector	21428	1.4914052844011878	0.643955186233	8.136800464845	SmokeAlarm	
"""hops=8, cl=true"""	#18	endToEndDelay:vector	1285	1.586213871672938	0.665834404195	15.93934341435	HumidityMonitoring	
"""hops=8, cl=true"""	#5	endToEndDelay:vector	21385	1.179942745174056	0.623940127168	8.125486145111	SmokeAlarm	
"""hops=8, cl=true"""	#19	endToEndDelay:vector	1283	1.593104096051963	0.620118413479	14.247917708771	HumidityMonitoring	
"""hops=8, cl=true"""	#16	endToEndDelay:vector	1284	1.8298469793418795	0.684063034672	7.666170787363	HumidityMonitoring	
"""hops=8, cl=true"""	#10	endToEndDelay:vector	21364	1.1774582308813777	0.624285522965	8.661067398335	SmokeAlarm	
"""hops=8, cl=true"""	#11	endToEndDelay:vector	21387	1.1808748021094806	0.644014606705	6.654980334594	SmokeAlarm	
"""hops=8, cl=true"""	#13	endToEndDelay:vector	21415	1.199847158140511	0.643954661644	10.324815929959	SmokeAlarm	
"""hops=8, cl=true"""	#17	endToEndDelay:vector	1283	1.4598598238120601	0.660669075526	7.630130953538	HumidityMonitoring	
"""hops=8, cl=true"""	#8	endToEndDelay:vector	1278	1.514633415723888	0.713781941771	6.624585318022	HumidityMonitoring	
"""hops=8, cl=true"""	#0	endToEndDelay:vector	21363	1.5148571157950863	0.643975492478	8.77991142705	SmokeAlarm	
"""hops=8, cl=true"""	#7	endToEndDelay:vector	1283	1.7695631839099764	0.66391518499	7.013375524739	HumidityMonitoring	
"""hops=8, cl=true"""	#17	endToEndDelay:vector	21371	1.2516405059863838	0.693968846068	7.513155383122	SmokeAlarm	
"""hops=8, cl=true"""	#16	endToEndDelay:vector	21395	1.1774178519781497	0.634068413834	6.621970894352	SmokeAlarm	
"""hops=8, cl=true"""	#1	endToEndDelay:vector	21400	1.751974690202747	0.71404361035	11.044537256826	SmokeAlarm	
"""hops=8, cl=true"""	#9	endToEndDelay:vector	1282	1.5157439809512887	0.645422752661	10.644696076605	HumidityMonitoring	
"""hops=8, cl=true"""	#12	endToEndDelay:vector	1283	1.4469646426803735	0.639171524266	7.10961076201	HumidityMonitoring	
"""hops=8, cl=true"""	#15	endToEndDelay:vector	21376	1.232518634308307	0.63395261804	7.651726438791	SmokeAlarm	
"""hops=8, cl=true"""	#1	endToEndDelay:vector	1282	1.5649123524904864	0.667579300771	15.707681862311	HumidityMonitoring	
"""hops=8, cl=true"""	#8	endToEndDelay:vector	21403	1.2364696410031728	0.684233498409	11.003441995286	SmokeAlarm	
"""hops=8, cl=true"""	#10	endToEndDelay:vector	1275	1.535599096914369	0.638880402603	7.7245527709	HumidityMonitoring	
"""hops=8, cl=true"""	#14	endToEndDelay:vector	21398	1.2796122976995299	0.624352278605	10.47825024749	SmokeAlarm	
"""hops=8, cl=true"""	#7	endToEndDelay:vector	21356	1.1929610223701648	0.634234374259	6.750786084096	SmokeAlarm	
"""hops=8, cl=true"""	#9	endToEndDelay:vector	14289	1.1701680396209102	0.633947458864	5.97140756145	SmokeAlarm	
"""hops=8, cl=true"""	#4	endToEndDelay:vector	21405	1.203753621968408	0.633962117257	7.363197242255	SmokeAlarm	
"""hops=8, cl=true"""	#0	endToEndDelay:vector	1291	1.4741559063475873	0.643871601922	9.297198456152	HumidityMonitoring	
"""hops=9, cl=false"""	#1	endToEndDelay:vector	21318	1.924194817969627	1.103997716082	10.40022195107	SmokeAlarm	
"""hops=9, cl=false"""	#2	endToEndDelay:vector	21352	2.4147114183988223	1.144039250007	9.927919680932	SmokeAlarm	
"""hops=9, cl=false"""	#7	endToEndDelay:vector	6252	2.3856508618925782	1.594181199861	8.972893988638	SmokeAlarm	
"""hops=9, cl=false"""	#3	endToEndDelay:vector	21346	2.009751537238001	1.124357865653	10.374862182326	SmokeAlarm	
"""hops=9, cl=false"""	#8	endToEndDelay:vector	2243	2.1533535674617474	1.334127988782	13.038674173704	SmokeAlarm	
"""hops=9, cl=false"""	#4	endToEndDelay:vector	15425	2.385302037319748	0.924102818104	9.180076216987	SmokeAlarm	
"""hops=9, cl=false"""	#9	endToEndDelay:vector	2290	2.7674719381543227	1.078740522904	10.063578817024	SmokeAlarm	
"""hops=9, cl=false"""	#0	endToEndDelay:vector	21417	2.5773512375596006	1.224197139087	13.860444591962	SmokeAlarm	
"""hops=9, cl=false"""	#6	endToEndDelay:vector	6886	2.540929280950566	1.683938388103	9.581631004836	SmokeAlarm	
"""hops=9, cl=false"""	#5	endToEndDelay:vector	14760	2.6224106657483333	1.904106961615	9.654491366148	SmokeAlarm	
"""hops=9, cl=true"""	#11	endToEndDelay:vector	21397	1.755404659160829	0.754111864764	10.738763219292	SmokeAlarm	
"""hops=9, cl=true"""	#14	endToEndDelay:vector	857	1.5719527043690469	0.755830825243	10.013206937014	HumidityMonitoring	
"""hops=9, cl=true"""	#6	endToEndDelay:vector	1281	1.7184748398283287	0.746259053089	8.358752193748	HumidityMonitoring	
